Nº chamada;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual
2020-10372267-7;23/04/2020 08:45;RUA JOSE GONCALVES CHAVES, Nº 94 - CENTRO - CEDRO DO ABAETE;-191.452.112;-457.157.035;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28071;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;23/04/2020 16:48
2020-10372300-0;23/04/2020 08:46;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;23/04/2020 18:12
2020-10372927-4;23/04/2020 09:51;PRACA GETULIO VARGAS, Nº 24 - CENTRO - DORES DO INDAIA;-194.601.963;-456.014.138;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;23/04/2020 16:49
2020-10373453-7;23/04/2020 10:34;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);7 RPM;TEN-CELSO;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;23/04/2020 17:16
2020-10375707-4;23/04/2020 14:29;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;TENRODRIGO;Não;Não;Não;RAT;Classificada;23/04/2020 17:35
2020-10376167-4;23/04/2020 15:00;RUA CORONEL ALEXANDRE, Nº 177 - CENTRO - DORES DO INDAIA;-194.665.961;-456.070.724;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;RAT;Classificada;23/04/2020 16:49
2020-10376371-0;23/04/2020 15:12;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;23/04/2020 16:49
2020-10378996-0;23/04/2020 18:17;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;23/04/2020 22:02
2020-10381637-5;23/04/2020 22:06;AVENIDA FRANCISCO CAMPOS, Nº 256 - CENTRO - ESTRELA DO INDAIA;-195.221.848;-457.852.219;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;24/04/2020 03:45
2020-10381974-5;23/04/2020 22:40;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);7 BPM/7 RPM;19946;Não;Sim;Não;RAT;Classificada;24/04/2020 04:52
2020-10382092-1;23/04/2020 22:52;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.320.875;-452.547.201;Y02999 - OUTRAS OPERACAO COMBATE AO CRIME ORGANIZADO (C) (Prioridade: 3 - Baixa);7 BPM/7 RPM;23016;Não;Sim;Não;RAT;Classificada;24/04/2020 04:51
2020-10385116-4;24/04/2020 08:46;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);7 RPM;TEN-CELSO;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/04/2020 16:49
2020-10385226-2;24/04/2020 08:56;PRACA GETULIO VARGAS, Nº 21 - CENTRO - DORES DO INDAIA;-194.601.004;-456.018.211;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/04/2020 18:22
2020-10385416-8;24/04/2020 09:13;RUA JADER MOURA, Nº 258 - CENTRO - ABAETE;-191.566.549;-454.449.137;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/04/2020 18:22
2020-10387797-4;24/04/2020 13:35;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;TCELGOTELI;Não;Não;Não;RAT;Classificada;24/04/2020 17:51
2020-10387928-0;24/04/2020 13:48;RUA ADOLFO FERNANDES DA SILVA, Nº 61 - CENTRO - SERRA DA SAUDADE;-194.387.103;-457.956.824;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/04/2020 18:22
2020-10388824-0;24/04/2020 14:54;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/04/2020 18:21
2020-10389193-7;24/04/2020 15:17;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y04010 - OPERACAO DE FISCALIZACAO DE TAXI / ESCOLAR (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;25/04/2020 18:21
2020-10393539-3;24/04/2020 20:41;RUA CAPITAO AMARO, Nº 463 - SAO SEBASTIAO - DORES DO INDAIA;-194.573.056;-455.965.578;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/04/2020 04:29
2020-10393610-6;24/04/2020 20:44;AVENIDA FRANCISCO CAMPOS, Nº 265 - ESTRELA DO INDAIA;-195.219.618;-457.852.157;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/04/2020 04:29
2020-10395589-2;24/04/2020 23:27;PRACA PROFESSOR WALDEMAR DE ALMEIDA BARBOSA, Nº S/N - CENTRO - DORES DO INDAIA;-194.687.678;-456.078.036;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/04/2020 04:28
2020-10398996-2;25/04/2020 08:13;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28586;Não;Não;Não;RAT;Classificada;25/04/2020 14:07
2020-10400011-5;25/04/2020 10:12;RUA AIMORES, Nº 556 - SAO JOSE - DORES DO INDAIA;;;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;RAT;Classificada;25/04/2020 17:46
2020-10402000-0;25/04/2020 14:25;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;TEN-LEAL;Não;Não;Não;RAT;Classificada;26/04/2020 19:11
2020-10402416-8;25/04/2020 15:02;RUA JOSE ESTEVES MACHADO, Nº 326 - SANTA CRUZ - CLAUDIO;-204.354.031;-447.809.937;Y14016 - APOIO A OUTROS ORGAOS (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28884;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/04/2020 15:22
2020-10405977-1;25/04/2020 19:30;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;25/04/2020 19:31
2020-10407460-7;25/04/2020 21:14;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/04/2020 21:15
2020-10412322-2;26/04/2020 02:30;POVOADO SOBRADO, Nº S/N - CLAUDIO;-20.442.889;-44.797.389;Y12014 - APOIO A OUTROS ORGAOS (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28884;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/04/2020 03:46
2020-10413966-0;26/04/2020 08:15;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;CAPHUDSON;Não;Sim;Não;RAT;Classificada;26/04/2020 12:04
2020-10417519-4;26/04/2020 15:47;RUA CORONEL ALEXANDRE, Nº 177 - CENTRO - DORES DO INDAIA;-194.665.961;-456.070.724;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/04/2020 16:58
2020-10420566-2;26/04/2020 19:34;PRACA PROFESSOR WALDEMAR DE ALMEIDA BARBOSA, Nº 21 - CENTRO - DORES DO INDAIA;-194.694.915;-45.608.005;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;27/04/2020 08:52
2020-10420608-0;26/04/2020 19:36;RUA LUIZ MACHADO, Nº 100 - CENTRO - SERRA DA SAUDADE;-194.386.719;-457.946.161;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;RAT;Classificada;27/04/2020 08:52
2020-10420825-9;26/04/2020 19:50;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;27/04/2020 08:52
2020-10421146-2;26/04/2020 20:14;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/04/2020 08:52
2020-10425392-0;27/04/2020 07:19;PRACA PROFESSOR WALDEMAR DE ALMEIDA BARBOSA, Nº 25 - DORES DO INDAIA;-194.694.915;-45.608.005;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/04/2020 13:46
2020-10425703-9;27/04/2020 08:01;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;28/04/2020 05:59
2020-10426057-1;27/04/2020 08:38;PRACA GETULIO VARGAS, Nº 24 - CENTRO - DORES DO INDAIA;-194.601.963;-456.014.138;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/04/2020 13:46
2020-10427484-8;27/04/2020 10:47;RUA JOSE GONCALVES CHAVES, Nº 94 - CENTRO - CEDRO DO ABAETE;-191.452.112;-457.157.035;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28071;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/04/2020 13:46
2020-10427902-6;27/04/2020 11:21;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/04/2020 13:45
2020-10427934-2;27/04/2020 11:23;AVENIDA FRANCISCO CAMPOS, Nº 767 - CENTRO - DORES DO INDAIA;-194.625.391;-456.035.738;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/04/2020 13:45
2020-10428142-0;27/04/2020 11:45;RUA PARAIBA, Nº 50 - DORES DO INDAIA;-194.621.444;-456.016.117;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/04/2020 13:45
2020-10430139-8;27/04/2020 15:06;RUA DONA DUCA, Nº 40 - CENTRO - ESTRELA DO INDAIA;-195.224.667;-457.888.877;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;28/04/2020 10:32
2020-10430371-0;27/04/2020 15:18;RUA LUIZ MACHADO, Nº 100 - CENTRO - SERRA DA SAUDADE;-194.386.719;-457.946.161;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;28/04/2020 06:01
2020-10431778-2;27/04/2020 16:45;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;COPOM;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/04/2020 16:46
2020-10433297-5;27/04/2020 18:32;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;28/04/2020 06:01
2020-10433746-7;27/04/2020 19:07;AVENIDA JONAS PIRES, Nº 100 - OSWALDO SOARES COSTA - DORES DO INDAIA;-19.471.011;-455.968.107;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;26057;Não;Não;Não;RAT;Classificada;28/04/2020 06:02
2020-10434018-5;27/04/2020 19:26;RUA LUIZ MACHADO, Nº 100 - CENTRO - SERRA DA SAUDADE;-194.386.719;-457.946.161;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;RAT;Classificada;28/04/2020 06:02
2020-10435488-4;27/04/2020 21:36;AVENIDA FRANCISCO CAMPOS, Nº 256 - CENTRO - ESTRELA DO INDAIA;-195.221.848;-457.852.219;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;28/04/2020 10:31
2020-10435575-7;27/04/2020 21:45;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;19946;Não;Sim;Não;RAT;Classificada;28/04/2020 03:56
2020-10435992-4;27/04/2020 22:25;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;Y02999 - OUTRAS OPERACAO COMBATE AO CRIME ORGANIZADO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;23016;Não;Sim;Não;RAT;Classificada;28/04/2020 03:56
2020-10436411-5;27/04/2020 23:12;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;Y02999 - OUTRAS OPERACAO COMBATE AO CRIME ORGANIZADO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;21356;Não;Sim;Não;RAT;Classificada;28/04/2020 03:57
2020-10437666-1;28/04/2020 03:28;RUA TAMOIOS, Nº S/N - CENTRO - MOEMA;-198.457.027;-454.136.731;Y02999 - OUTRAS OPERACAO COMBATE AO CRIME ORGANIZADO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28072;Não;Sim;Não;RAT;Classificada;28/04/2020 03:57
2020-10438184-6;28/04/2020 07:06;PRACA GETULIO VARGAS, Nº 21 - CENTRO - DORES DO INDAIA;-194.601.004;-456.018.211;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;28/04/2020 07:07
2020-10438900-2;28/04/2020 08:33;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;CAPALISSON;Não;Não;Não;RAT;Classificada;28/04/2020 15:12
2020-10439432-1;28/04/2020 09:27;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;28/04/2020 09:27
2020-10441325-4;28/04/2020 12:37;AVENIDA PRIMEIRO DE JUNHO, Nº 325 - CENTRO - DIVINOPOLIS;-201.456.575;-448.876.468;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;28880-POP;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;28/04/2020 14:44
2020-10441801-9;28/04/2020 13:28;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;TEN-LEAL;Não;Não;Não;RAT;Classificada;28/04/2020 16:40
2020-10442012-4;28/04/2020 13:51;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº S/N - CENTRO - SERRA DA SAUDADE;-194.394.768;-457.918.681;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;28/04/2020 13:51
2020-10442490-6;28/04/2020 14:28;RUA ANTONIO JOSE PEREIRA, Nº 355 - CENTRO - ABAETE;-191.574.002;-454.463.755;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28588;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;28/04/2020 14:32
2020-10444172-1;28/04/2020 16:19;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;28/04/2020 16:20
2020-10447735-9;28/04/2020 20:59;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;29/04/2020 05:37
2020-10448120-0;28/04/2020 21:33;AVENIDA JONAS PIRES, Nº 100 - OSWALDO SOARES COSTA - DORES DO INDAIA;-19.471.011;-455.968.107;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;26057;Não;Não;Não;RAT;Classificada;29/04/2020 05:37
2020-10448568-4;28/04/2020 22:24;AVENIDA DONA EUGENIA, Nº 235 - CENTRO - QUARTEL GERAL;-192.731.226;-455.567.127;A20000 - VISITA TRANQUILIZADORA / POS-SINISTRO  (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/04/2020 05:37
2020-10451484-4;29/04/2020 08:29;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.320.875;-452.547.201;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28604;Não;Não;Não;RAT;Classificada;29/04/2020 17:23
2020-10451592-7;29/04/2020 08:42;AVENIDA PRIMEIRO DE JUNHO / RUA GOIAS - DIVINOPOLIS;-201.463.106;-448.877.657;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;28703;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/04/2020 09:45
2020-10451613-5;29/04/2020 08:44;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;TEN.CELSO;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/04/2020 14:37
2020-10452145-4;29/04/2020 09:35;RUA JOSE GONCALVES CHAVES, Nº 94 - CENTRO - CEDRO DO ABAETE;-191.452.112;-457.157.035;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28071;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/04/2020 18:33
2020-10453327-7;29/04/2020 11:20;RUA JADER MOURA, Nº 305 - CENTRO - ABAETE;-191.568.889;-454.449.874;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/04/2020 18:33
2020-10453859-6;29/04/2020 12:28;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº 29 - CENTRO - SERRA DA SAUDADE;-194.396.661;-457.908.549;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/04/2020 18:33
2020-10455759-2;29/04/2020 15:18;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/04/2020 18:33
2020-10456151-9;29/04/2020 15:43;PRACA GETULIO VARGAS, Nº 24 - CENTRO - DORES DO INDAIA;-194.601.963;-456.014.138;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/04/2020 18:33
2020-10457960-1;29/04/2020 17:47;AVENIDA PAULO LINS, Nº S/N - CENTRO - FORMIGA;-204.624.553;-454.300.007;Y12014 - APOIO A OUTROS ORGAOS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;SGT-JEAN;Não;Não;Não;RAT;Classificada;29/04/2020 18:28
2020-10459180-3;29/04/2020 19:22;RUA LUIZ MACHADO, Nº 100 - CENTRO - SERRA DA SAUDADE;-194.386.719;-457.946.161;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;RAT;Classificada;29/04/2020 21:12
2020-10459274-5;29/04/2020 19:31;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/04/2020 21:12
2020-10460329-2;29/04/2020 21:06;RUA JOAO GONCALVES, Nº 124 - ABAETE;-191.545.134;-454.372.419;W04000 - NADA CONSTATADO (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;30/04/2020 01:00
