Nº chamada;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual
2020-10817620-7;26/05/2020 07:32;AVENIDA JONAS PIRES, Nº 100 - OSWALDO SOARES COSTA - DORES DO INDAIA;-19.471.011;-455.968.107;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/05/2020 19:28
2020-10818177-7;26/05/2020 08:33;PRACA GETULIO VARGAS, Nº 21 - CENTRO - DORES DO INDAIA;-194.601.004;-456.018.211;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;27/05/2020 19:26
2020-10819353-3;26/05/2020 10:16;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;CAPALISSON;Não;Não;Não;RAT;Classificada;26/05/2020 17:08
2020-10821048-2;26/05/2020 13:10;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;TC.GOTELIP;Não;Não;Não;RAT;Classificada;26/05/2020 17:08
2020-10822310-9;26/05/2020 14:45;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;27/05/2020 19:28
2020-10823072-8;26/05/2020 15:29;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;27/05/2020 19:28
2020-10827017-1;26/05/2020 20:11;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº 20 - CENTRO - SERRA DA SAUDADE;-194.396.613;-457.928.162;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/05/2020 19:28
2020-10827641-3;26/05/2020 21:11;RUA DOM PEDRO I, Nº 161 - CENTRO - ESTRELA DO INDAIA;-195.189.251;-457.936.389;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;27/05/2020 19:28
2020-10830543-2;27/05/2020 07:51;PRACA PCA WALDEMAR ALMEIDA BARBOSA, Nº S/N - CENTRO - DORES DO INDAIA;-194.689.994;-456.078.681;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/05/2020 17:47
2020-10831019-0;27/05/2020 08:40;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;23123;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/05/2020 17:47
2020-10831331-0;27/05/2020 09:06;PRACA GETULIO VARGAS, Nº 24 - CENTRO - DORES DO INDAIA;-194.601.963;-456.014.138;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/05/2020 17:47
2020-10831535-0;27/05/2020 09:26;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;HTCOPOM;Não;Não;Não;RAT;Classificada;27/05/2020 13:00
2020-10831743-7;27/05/2020 09:44;RUA JOSE GONCALVES CHAVES, Nº 94 - CENTRO - CEDRO DO ABAETE;-191.452.112;-457.157.035;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28071;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/05/2020 17:47
2020-10832120-0;27/05/2020 10:14;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/05/2020 17:47
2020-10833954-3;27/05/2020 13:27;PRACA PREFEITO MARIO CARNEIRO, Nº 23 - CENTRO - DORES DO INDAIA;-194.611.855;-456.027.219;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/05/2020 17:46
2020-10834416-7;27/05/2020 14:11;RUA JOAQUIM MACHADO, Nº 26 - CENTRO - ESTRELA DO INDAIA;-19.522.261;-457.865.967;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/05/2020 17:46
2020-10834587-0;27/05/2020 14:25;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X02000 - FISCALIZACAO (C) (Prioridade: 1 - Alta);23 BPM/7 RPM;HT-01;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/05/2020 18:38
2020-10838673-1;27/05/2020 19:05;RUA AFONSO PENA, Nº 440 - CENTRO - SAO GONCALO DO PARA;-199.813.523;-448.577.686;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);142 CIA PM/23 BPM/7 RPM;28086;Não;Não;Não;RAT;Classificada;27/05/2020 20:13
2020-10838961-6;27/05/2020 19:27;RUA LUIZ MACHADO, Nº 100 - CENTRO - SERRA DA SAUDADE;-194.386.719;-457.946.161;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;RAT;Classificada;27/05/2020 23:37
2020-10839154-0;27/05/2020 19:44;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;27/05/2020 23:37
2020-10840531-0;27/05/2020 21:50;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;27/05/2020 23:37
2020-10843781-3;28/05/2020 08:41;PRACA GETULIO VARGAS, Nº 21 - CENTRO - DORES DO INDAIA;-194.601.004;-456.018.211;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;28/05/2020 08:41
2020-10845267-0;28/05/2020 10:58;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;28/05/2020 10:59
2020-10846888-3;28/05/2020 13:47;AVENIDA FRANCISCO CAMPOS, Nº 112 - ESTRELA DO INDAIA;-195.220.284;-457.866.397;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;28/05/2020 13:48
2020-10846943-0;28/05/2020 13:49;AVENIDA FRANCISCO CAMPOS, Nº 190 - ESTRELA DO INDAIA;-195.221.133;-457.858.736;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;28/05/2020 13:49
2020-10853054-5;28/05/2020 21:28;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;30/05/2020 07:17
2020-10854064-4;28/05/2020 23:23;RUA PADRE LUIZ GONZAGA, Nº 9 - CABECEIRA DO BREJO - QUARTEL GERAL;-192.793.767;-455.595.725;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;29/05/2020 08:49
2020-10856011-9;29/05/2020 07:52;RUA AIMORES, Nº 506 - SAO JOSE - DORES DO INDAIA;-194.525.227;-45.590.916;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;30/05/2020 07:16
2020-10856954-2;29/05/2020 09:26;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;TENCAMILO;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/05/2020 15:34
2020-10857749-9;29/05/2020 10:40;RUA JADER MOURA, Nº 203 - SIMAO DA CUNHA - ABAETE;-191.548.308;-454.434.379;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;30/05/2020 07:16
2020-10857783-7;29/05/2020 10:42;PRACA GETULIO VARGAS, Nº 24 - CENTRO - DORES DO INDAIA;-194.601.963;-456.014.138;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;30/05/2020 07:16
2020-10857786-5;29/05/2020 10:44;RUA JOAO GOULART SIMOES, Nº 1264 - JARDIM AMERICA - BOM DESPACHO;-197.546.314;-452.646.031;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28587 / 28735 / 28735;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/05/2020 11:53
2020-10858383-4;29/05/2020 11:37;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25638;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;30/05/2020 07:16
2020-10858556-0;29/05/2020 11:56;RUA NILO MACIEL, Nº 241 - PONTE FUNDA - DIVINOPOLIS;-201.563.125;-448.623.781;G01330 - DESOBEDIENCIA (C) (Prioridade: 3 - Baixa);142 CIA PM/23 BPM/7 RPM;28874 / 29303;Não;Não;Não;DISPEN-DISPENSADA PELO SOLICITANTE;Classificada;29/05/2020 12:55
2020-10858699-8;29/05/2020 12:16;PRACA MATRIZ, Nº S/N - CENTRO - BOM DESPACHO;-197.371.667;-45.251.554;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28587;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/05/2020 14:51
2020-10858783-2;29/05/2020 12:30;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;30/05/2020 07:16
2020-10858784-5;29/05/2020 12:30;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;30/05/2020 07:16
2020-10861612-8;29/05/2020 16:01;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº 98 - CENTRO - SERRA DA SAUDADE;-194.399.589;-457.921.544;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;30/05/2020 07:16
2020-10862422-8;29/05/2020 16:52;AVENIDA FRANCISCO CAMPOS, Nº 767 - CENTRO - DORES DO INDAIA;-194.625.391;-456.035.738;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;30/05/2020 07:16
2020-10865541-3;29/05/2020 20:48;RUA SAO PAULO, Nº 1824 - SANTO ANTONIO - DIVINOPOLIS;-201.390.193;-449.016.565;W98011 - SOLICITACAO DE APOIO (C) (Prioridade: 1 - Alta);53 CIA PM/23 BPM/7 RPM;28881;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/05/2020 23:38
2020-10866999-7;29/05/2020 23:01;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;30/05/2020 04:34
2020-10867132-5;29/05/2020 23:11;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;30/05/2020 01:03
2020-10870836-6;30/05/2020 09:00;AVENIDA FRANCISCO CAMPOS, Nº 858 - CENTRO - DORES DO INDAIA;-194.615.553;-456.026.783;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;30/05/2020 13:04
2020-10872494-5;30/05/2020 12:34;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;30/05/2020 13:05
2020-10873091-4;30/05/2020 13:57;ARRAIAL PADRE TRINDADE, Nº S/N - FORMIGA;-204.121.261;-45.382.371;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;T.VALADAO;Não;Não;Não;RAT;Classificada;30/05/2020 15:44
2020-10873730-1;30/05/2020 14:47;AVENIDA JONAS PIRES, Nº 206 - OSWALDO SOARES COSTA - DORES DO INDAIA;-194.716.964;-455.960.786;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;30/05/2020 17:37
2020-10874708-8;30/05/2020 16:06;RUA ANITA GARIBALDI, Nº 126 - CATALAO - DIVINOPOLIS;-201.513.336;-448.964.106;W98011 - SOLICITACAO DE APOIO (C) (Prioridade: 1 - Alta);139 CIA PM/23 BPM/7 RPM;28792 / 20605 / 26540;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;30/05/2020 17:05
2020-10876821-1;30/05/2020 18:34;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;30/05/2020 18:35
2020-10877316-4;30/05/2020 19:13;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/EM7RPM/7 RPM;HT-COPOM;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;30/05/2020 22:36
2020-10878003-4;30/05/2020 20:03;RUA CRIANCAS, Nº 81 - CENTRO - CLAUDIO;-204.444.798;-447.630.776;W98011 - SOLICITACAO DE APOIO (C) (Prioridade: 1 - Alta);139 CIA PM/23 BPM/7 RPM;28496;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;30/05/2020 20:15
2020-10878054-5;30/05/2020 20:06;RUA JONATHAN ROBERT FERNANDES, Nº 110 - VILA DAS ROSEIRAS - DIVINOPOLIS;-201.746.077;-448.459.622;A07000 - COBERTURA POLICIAL (C) (Prioridade: 3 - Baixa);142 CIA PM/23 BPM/7 RPM;28874 / 26041 / 26535 / 29303;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;30/05/2020 20:54
2020-10878633-2;30/05/2020 20:45;RUA DOM PEDRO I, Nº 16 - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;30/05/2020 20:45
2020-10878973-0;30/05/2020 21:08;RUA GERALDO GOMES, Nº 3 - ESTRELA DO INDAIA;-195.213.773;-457.939.816;Y15010 - ACAO/OPERACAO EM ZONA RURAL (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;30/05/2020 21:09
