Nº chamada;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual
2020-11278343-7;27/06/2020 21:42;AVENIDA FRANCISCO CAMPOS, Nº 256 - CENTRO - ESTRELA DO INDAIA;-195.221.848;-457.852.219;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;27/06/2020 21:43
2020-11279098-0;27/06/2020 22:36;AVENIDA LUIS LOBATO, Nº 199 - N SRA APARECIDA - PAPAGAIOS;-194.378.664;-447.425.136;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);1 GP/4 PEL/19 CIA PM IND/7 RPM;28083;Não;Não;Não;RAT;Classificada;28/06/2020 05:11
2020-11279102-6;27/06/2020 22:37;RUA SAO JOSE, Nº 122 - N SRA DE LOURDES - PAPAGAIOS;-194.416.675;-44.745.416;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);1 GP/4 PEL/19 CIA PM IND/7 RPM;28083;Não;Não;Não;RAT;Classificada;28/06/2020 05:11
2020-11283747-5;28/06/2020 07:32;PRACA AFONSO PENA, Nº 30 - CENTRO - PARA DE MINAS;-198.595.084;-446.083.528;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);19 CIA PM IND/7 RPM;17660;Não;Não;Não;RAT;Classificada;28/06/2020 16:58
2020-11284842-1;28/06/2020 10:11;PARQUE USINA VELHA, Nº S/N - ARCOS;-2.021.625;-455.005.278;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);241 CIA PM/63 BPM/7 RPM;25640 / 19738;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;28/06/2020 14:05
2020-11285084-0;28/06/2020 10:43;AVENIDA FRANCISCO CAMPOS, Nº 767 - CENTRO - DORES DO INDAIA;-194.625.391;-456.035.738;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;28/06/2020 18:20
2020-11286235-0;28/06/2020 13:14;POVOADO SANTO ANTONIO DA SERRA, Nº S/N - CARMO DO CAJURU;-202.625.969;-445.849.238;A07000 - COBERTURA POLICIAL (C) (Prioridade: 3 - Baixa);3 PEL/142 CIA PM/23 BPM/7 RPM;28495;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;28/06/2020 19:57
2020-11286515-6;28/06/2020 13:50;PRACA PROFESSOR WALDEMAR DE ALMEIDA BARBOSA, Nº 26 - CENTRO - DORES DO INDAIA;-194.694.443;-456.076.597;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;28/06/2020 18:20
2020-11288112-0;28/06/2020 15:59;RUA JACINTO FRANCISCO ALVES, Nº 60 - SANTA LUZIA - CLAUDIO;-204.380.039;-447.829.867;A07000 - COBERTURA POLICIAL (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;20904;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;28/06/2020 17:50
2020-11290791-7;28/06/2020 19:00;PRACA DOUTOR CANUTO, Nº 302 - CENTRO - ABAETE;-191.551.433;-454.463.544;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/06/2020 16:43
2020-11291922-9;28/06/2020 20:18;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/06/2020 16:43
2020-11292606-4;28/06/2020 21:14;AVENIDA FRANCISCO CAMPOS, Nº 256 - CENTRO - ESTRELA DO INDAIA;-195.221.848;-457.852.219;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/06/2020 16:43
2020-11296674-6;29/06/2020 08:37;PRACA GETULIO VARGAS, Nº 21 - CENTRO - DORES DO INDAIA;-194.601.004;-456.018.211;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/06/2020 09:26
2020-11297374-8;29/06/2020 09:41;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);50 CIA PM/7 BPM/7 RPM;CAP-ALVES / 21231;Não;Não;Não;RAT;Classificada;29/06/2020 16:02
2020-11297962-6;29/06/2020 10:28;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/06/2020 14:12
2020-11297966-7;29/06/2020 10:29;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/06/2020 14:12
2020-11300430-9;29/06/2020 14:19;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/06/2020 16:51
2020-11301027-1;29/06/2020 15:00;PRACA IRMA ALBUQUERQUE, Nº S/N - CENTRO - BOM DESPACHO;-197.337.204;-452.507.341;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);50 CIA PM/7 BPM/7 RPM;SGT-ALYSON / 28072;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/06/2020 16:58
2020-11302375-3;29/06/2020 16:23;PRACA IRMA ALBUQUERQUE, Nº S/N - CENTRO - BOM DESPACHO;-197.337.204;-452.507.341;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);50 CIA PM/7 BPM/7 RPM;;Não;Não;Não;DUPLICADA;Classificada;29/06/2020 16:32
2020-11305807-2;29/06/2020 20:46;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;29/06/2020 20:47
2020-11306937-3;29/06/2020 22:55;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Sim;Não;Não;RAT;Classificada;29/06/2020 22:56
