Código Grupo Tipo Material;Descrição Longa Grupo Tipo Material;Código Tipo Material;Descrição Longa Tipo Material;Descrição Longa Unidade Medida;Valor
2600;OBJETOS / ACESSORIOS PESSOAIS;2602;BONE;METRO;100
2600;OBJETOS / ACESSORIOS PESSOAIS;2602;BONE;METRO QUADRADO;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2602;BONE;GRAMA;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2602;BONE;QUILOGRAMA;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2602;BONE;ARROBA;15000
2600;OBJETOS / ACESSORIOS PESSOAIS;2602;BONE;UNIDADE;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2602;BONE;DUZIA;12
2600;OBJETOS / ACESSORIOS PESSOAIS;2602;BONE;CENTO;100
2600;OBJETOS / ACESSORIOS PESSOAIS;2602;BONE;MILHEIRO;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2602;BONE;PREENCHIMENTO OPCIONAL;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2603;BRINCO / BROCHE / ANEL;CENTIMETRO;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2603;BRINCO / BROCHE / ANEL;METRO;100
2600;OBJETOS / ACESSORIOS PESSOAIS;2603;BRINCO / BROCHE / ANEL;QUILOMETRO;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2603;BRINCO / BROCHE / ANEL;QUILATE;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2603;BRINCO / BROCHE / ANEL;GRAMA;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2603;BRINCO / BROCHE / ANEL;QUILOGRAMA;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2603;BRINCO / BROCHE / ANEL;UNIDADE;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2603;BRINCO / BROCHE / ANEL;DUZIA;12
2600;OBJETOS / ACESSORIOS PESSOAIS;2603;BRINCO / BROCHE / ANEL;CENTO;100
2600;OBJETOS / ACESSORIOS PESSOAIS;2603;BRINCO / BROCHE / ANEL;MILHEIRO;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2603;BRINCO / BROCHE / ANEL;PREENCHIMENTO OPCIONAL;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2604;CARTEIRA / PORTA-NIQUEIS;MILIMETRO;0.001
2600;OBJETOS / ACESSORIOS PESSOAIS;2604;CARTEIRA / PORTA-NIQUEIS;CENTIMETRO;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2604;CARTEIRA / PORTA-NIQUEIS;METRO;100
2600;OBJETOS / ACESSORIOS PESSOAIS;2604;CARTEIRA / PORTA-NIQUEIS;QUILOMETRO;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2604;CARTEIRA / PORTA-NIQUEIS;METRO QUADRADO;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2604;CARTEIRA / PORTA-NIQUEIS;LITRO;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2604;CARTEIRA / PORTA-NIQUEIS;ESTEREO;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2604;CARTEIRA / PORTA-NIQUEIS;QUILATE;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2604;CARTEIRA / PORTA-NIQUEIS;MILIGRAMA;0.001
2600;OBJETOS / ACESSORIOS PESSOAIS;2604;CARTEIRA / PORTA-NIQUEIS;GRAMA;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2604;CARTEIRA / PORTA-NIQUEIS;QUILOGRAMA;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2604;CARTEIRA / PORTA-NIQUEIS;UNIDADES QUANTITATIVAS;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2604;CARTEIRA / PORTA-NIQUEIS;UNIDADE;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2604;CARTEIRA / PORTA-NIQUEIS;DUZIA;12
2600;OBJETOS / ACESSORIOS PESSOAIS;2604;CARTEIRA / PORTA-NIQUEIS;CENTO;100
2600;OBJETOS / ACESSORIOS PESSOAIS;2604;CARTEIRA / PORTA-NIQUEIS;MILHEIRO;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2604;CARTEIRA / PORTA-NIQUEIS;PREENCHIMENTO OPCIONAL;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2605;CHAVEIRO;CENTIMETRO;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2605;CHAVEIRO;METRO;100
2600;OBJETOS / ACESSORIOS PESSOAIS;2605;CHAVEIRO;QUILOMETRO;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2605;CHAVEIRO;METRO QUADRADO;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2605;CHAVEIRO;GRAMA;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2605;CHAVEIRO;QUILOGRAMA;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2605;CHAVEIRO;UNIDADE;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2605;CHAVEIRO;DUZIA;12
2600;OBJETOS / ACESSORIOS PESSOAIS;2605;CHAVEIRO;CENTO;100
2600;OBJETOS / ACESSORIOS PESSOAIS;2605;CHAVEIRO;MILHEIRO;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2605;CHAVEIRO;PREENCHIMENTO OPCIONAL;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2606;COLAR / GARGANTILHA / CORDAO;MILIMETRO;0.001
2600;OBJETOS / ACESSORIOS PESSOAIS;2606;COLAR / GARGANTILHA / CORDAO;CENTIMETRO;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2606;COLAR / GARGANTILHA / CORDAO;METRO;100
2600;OBJETOS / ACESSORIOS PESSOAIS;2606;COLAR / GARGANTILHA / CORDAO;LITRO;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2606;COLAR / GARGANTILHA / CORDAO;QUILATE;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2606;COLAR / GARGANTILHA / CORDAO;GRAMA;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2606;COLAR / GARGANTILHA / CORDAO;QUILOGRAMA;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2606;COLAR / GARGANTILHA / CORDAO;UNIDADE;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2606;COLAR / GARGANTILHA / CORDAO;DUZIA;12
2600;OBJETOS / ACESSORIOS PESSOAIS;2606;COLAR / GARGANTILHA / CORDAO;CENTO;100
2600;OBJETOS / ACESSORIOS PESSOAIS;2606;COLAR / GARGANTILHA / CORDAO;MILHEIRO;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2606;COLAR / GARGANTILHA / CORDAO;PREENCHIMENTO OPCIONAL;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2607;GUARDA-CHUVA / SOMBRINHA;CENTIMETRO;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2607;GUARDA-CHUVA / SOMBRINHA;METRO;100
2600;OBJETOS / ACESSORIOS PESSOAIS;2607;GUARDA-CHUVA / SOMBRINHA;UNIDADE;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2607;GUARDA-CHUVA / SOMBRINHA;DUZIA;12
2600;OBJETOS / ACESSORIOS PESSOAIS;2607;GUARDA-CHUVA / SOMBRINHA;MILHEIRO;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2607;GUARDA-CHUVA / SOMBRINHA;PREENCHIMENTO OPCIONAL;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2608;OCULOS;MILIMETRO;0.001
2600;OBJETOS / ACESSORIOS PESSOAIS;2608;OCULOS;CENTIMETRO;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2608;OCULOS;METRO;100
2600;OBJETOS / ACESSORIOS PESSOAIS;2608;OCULOS;QUILOMETRO;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2608;OCULOS;METRO QUADRADO;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2608;OCULOS;LITRO;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2608;OCULOS;GRAMA;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2608;OCULOS;QUILOGRAMA;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2608;OCULOS;UNIDADE;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2608;OCULOS;DUZIA;12
2600;OBJETOS / ACESSORIOS PESSOAIS;2608;OCULOS;CENTO;100
2600;OBJETOS / ACESSORIOS PESSOAIS;2608;OCULOS;MILHEIRO;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2608;OCULOS;PREENCHIMENTO OPCIONAL;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2609;PULSEIRA / BRACELETE;CENTIMETRO;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2609;PULSEIRA / BRACELETE;METRO;100
2600;OBJETOS / ACESSORIOS PESSOAIS;2609;PULSEIRA / BRACELETE;QUILATE;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2609;PULSEIRA / BRACELETE;GRAMA;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2609;PULSEIRA / BRACELETE;QUILOGRAMA;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2609;PULSEIRA / BRACELETE;UNIDADE;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2609;PULSEIRA / BRACELETE;DUZIA;12
2600;OBJETOS / ACESSORIOS PESSOAIS;2609;PULSEIRA / BRACELETE;MILHEIRO;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2609;PULSEIRA / BRACELETE;PREENCHIMENTO OPCIONAL;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2610;RELOGIO;MILIMETRO;0.001
2600;OBJETOS / ACESSORIOS PESSOAIS;2610;RELOGIO;CENTIMETRO;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2610;RELOGIO;METRO;100
2600;OBJETOS / ACESSORIOS PESSOAIS;2610;RELOGIO;LITRO;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2610;RELOGIO;QUILATE;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2610;RELOGIO;MILIGRAMA;0.001
2600;OBJETOS / ACESSORIOS PESSOAIS;2610;RELOGIO;GRAMA;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2610;RELOGIO;QUILOGRAMA;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2610;RELOGIO;TONELADA;100000
2600;OBJETOS / ACESSORIOS PESSOAIS;2610;RELOGIO;UNIDADE;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2610;RELOGIO;DUZIA;12
2600;OBJETOS / ACESSORIOS PESSOAIS;2610;RELOGIO;CENTO;100
2600;OBJETOS / ACESSORIOS PESSOAIS;2610;RELOGIO;MILHEIRO;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2610;RELOGIO;PREENCHIMENTO OPCIONAL;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2611;CARIMBO;UNIDADE;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2611;CARIMBO;PREENCHIMENTO OPCIONAL;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2699;OUTROS OBJETOS PESSOAIS (DISCRIMINAR NO HISTORICO);MILIMETRO;0.001
2600;OBJETOS / ACESSORIOS PESSOAIS;2699;OUTROS OBJETOS PESSOAIS (DISCRIMINAR NO HISTORICO);CENTIMETRO;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2699;OUTROS OBJETOS PESSOAIS (DISCRIMINAR NO HISTORICO);METRO;100
2600;OBJETOS / ACESSORIOS PESSOAIS;2699;OUTROS OBJETOS PESSOAIS (DISCRIMINAR NO HISTORICO);QUILOMETRO;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2699;OUTROS OBJETOS PESSOAIS (DISCRIMINAR NO HISTORICO);METRO QUADRADO;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2699;OUTROS OBJETOS PESSOAIS (DISCRIMINAR NO HISTORICO);LITRO;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2699;OUTROS OBJETOS PESSOAIS (DISCRIMINAR NO HISTORICO);ESTEREO;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2699;OUTROS OBJETOS PESSOAIS (DISCRIMINAR NO HISTORICO);QUILATE;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2699;OUTROS OBJETOS PESSOAIS (DISCRIMINAR NO HISTORICO);MILIGRAMA;0.001
2600;OBJETOS / ACESSORIOS PESSOAIS;2699;OUTROS OBJETOS PESSOAIS (DISCRIMINAR NO HISTORICO);GRAMA;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2699;OUTROS OBJETOS PESSOAIS (DISCRIMINAR NO HISTORICO);QUILOGRAMA;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2699;OUTROS OBJETOS PESSOAIS (DISCRIMINAR NO HISTORICO);TONELADA;100000
2600;OBJETOS / ACESSORIOS PESSOAIS;2699;OUTROS OBJETOS PESSOAIS (DISCRIMINAR NO HISTORICO);UNIDADE;1
2600;OBJETOS / ACESSORIOS PESSOAIS;2699;OUTROS OBJETOS PESSOAIS (DISCRIMINAR NO HISTORICO);DUZIA;12
2600;OBJETOS / ACESSORIOS PESSOAIS;2699;OUTROS OBJETOS PESSOAIS (DISCRIMINAR NO HISTORICO);CENTO;100
2600;OBJETOS / ACESSORIOS PESSOAIS;2699;OUTROS OBJETOS PESSOAIS (DISCRIMINAR NO HISTORICO);MILHEIRO;1000
2600;OBJETOS / ACESSORIOS PESSOAIS;2699;OUTROS OBJETOS PESSOAIS (DISCRIMINAR NO HISTORICO);PREENCHIMENTO OPCIONAL;1
2700;PAPEIS NEGOCIAVEIS;2799;OUTROS - PAPEIS NEGOCIAVEIS;CENTIMETRO;1
2700;PAPEIS NEGOCIAVEIS;2799;OUTROS - PAPEIS NEGOCIAVEIS;QUILOGRAMA;1000
2700;PAPEIS NEGOCIAVEIS;2799;OUTROS - PAPEIS NEGOCIAVEIS;UNIDADE;1
2700;PAPEIS NEGOCIAVEIS;2799;OUTROS - PAPEIS NEGOCIAVEIS;DUZIA;12
2700;PAPEIS NEGOCIAVEIS;2799;OUTROS - PAPEIS NEGOCIAVEIS;CENTO;100
2700;PAPEIS NEGOCIAVEIS;2799;OUTROS - PAPEIS NEGOCIAVEIS;MILHEIRO;1000
2700;PAPEIS NEGOCIAVEIS;2799;OUTROS - PAPEIS NEGOCIAVEIS;PREENCHIMENTO OPCIONAL;1
2800;PECA DE TECIDO;2899;OUTROS - PECA DE TECIDO;CENTIMETRO;1
2800;PECA DE TECIDO;2899;OUTROS - PECA DE TECIDO;METRO;100
2800;PECA DE TECIDO;2899;OUTROS - PECA DE TECIDO;METRO QUADRADO;1
2800;PECA DE TECIDO;2899;OUTROS - PECA DE TECIDO;GRAMA;1
2800;PECA DE TECIDO;2899;OUTROS - PECA DE TECIDO;QUILOGRAMA;1000
2800;PECA DE TECIDO;2899;OUTROS - PECA DE TECIDO;UNIDADE;1
2800;PECA DE TECIDO;2899;OUTROS - PECA DE TECIDO;DUZIA;12
2800;PECA DE TECIDO;2899;OUTROS - PECA DE TECIDO;CENTO;100
2800;PECA DE TECIDO;2899;OUTROS - PECA DE TECIDO;MILHEIRO;1000
2800;PECA DE TECIDO;2899;OUTROS - PECA DE TECIDO;PREENCHIMENTO OPCIONAL;1
2900;TABACARIA EM GERAL;2999;OUTROS - TABACARIA EM GERAL;CENTIMETRO;1
2900;TABACARIA EM GERAL;2999;OUTROS - TABACARIA EM GERAL;METRO;100
2900;TABACARIA EM GERAL;2999;OUTROS - TABACARIA EM GERAL;GRAMA;1
2900;TABACARIA EM GERAL;2999;OUTROS - TABACARIA EM GERAL;QUILOGRAMA;1000
2900;TABACARIA EM GERAL;2999;OUTROS - TABACARIA EM GERAL;TONELADA;100000
2900;TABACARIA EM GERAL;2999;OUTROS - TABACARIA EM GERAL;UNIDADE;1
2900;TABACARIA EM GERAL;2999;OUTROS - TABACARIA EM GERAL;DUZIA;12
2900;TABACARIA EM GERAL;2999;OUTROS - TABACARIA EM GERAL;CENTO;100
2900;TABACARIA EM GERAL;2999;OUTROS - TABACARIA EM GERAL;MILHEIRO;1000
2900;TABACARIA EM GERAL;2999;OUTROS - TABACARIA EM GERAL;PREENCHIMENTO OPCIONAL;1
3000;UTENSILIOS CAMA / MESA / BANHO;3099;OUTROS - UTENSILIOS CAMA / MESA / BANHO;CENTIMETRO;1
3000;UTENSILIOS CAMA / MESA / BANHO;3099;OUTROS - UTENSILIOS CAMA / MESA / BANHO;METRO;100
3000;UTENSILIOS CAMA / MESA / BANHO;3099;OUTROS - UTENSILIOS CAMA / MESA / BANHO;METRO QUADRADO;1
3000;UTENSILIOS CAMA / MESA / BANHO;3099;OUTROS - UTENSILIOS CAMA / MESA / BANHO;ARE;1000
3000;UTENSILIOS CAMA / MESA / BANHO;3099;OUTROS - UTENSILIOS CAMA / MESA / BANHO;MILIGRAMA;0.001
3000;UTENSILIOS CAMA / MESA / BANHO;3099;OUTROS - UTENSILIOS CAMA / MESA / BANHO;GRAMA;1
3000;UTENSILIOS CAMA / MESA / BANHO;3099;OUTROS - UTENSILIOS CAMA / MESA / BANHO;QUILOGRAMA;1000
3000;UTENSILIOS CAMA / MESA / BANHO;3099;OUTROS - UTENSILIOS CAMA / MESA / BANHO;UNIDADE;1
3000;UTENSILIOS CAMA / MESA / BANHO;3099;OUTROS - UTENSILIOS CAMA / MESA / BANHO;DUZIA;12
3000;UTENSILIOS CAMA / MESA / BANHO;3099;OUTROS - UTENSILIOS CAMA / MESA / BANHO;CENTO;100
3000;UTENSILIOS CAMA / MESA / BANHO;3099;OUTROS - UTENSILIOS CAMA / MESA / BANHO;MILHEIRO;1000
3000;UTENSILIOS CAMA / MESA / BANHO;3099;OUTROS - UTENSILIOS CAMA / MESA / BANHO;PREENCHIMENTO OPCIONAL;1
3100;VESTUARIO EM GERAL;3199;OUTROS - VESTUARIO EM GERAL;MILIMETRO;0.001
3100;VESTUARIO EM GERAL;3199;OUTROS - VESTUARIO EM GERAL;METRO;100
3100;VESTUARIO EM GERAL;3199;OUTROS - VESTUARIO EM GERAL;HECTARE;10000
3100;VESTUARIO EM GERAL;3199;OUTROS - VESTUARIO EM GERAL;METRO CUBICO;3000
3100;VESTUARIO EM GERAL;3199;OUTROS - VESTUARIO EM GERAL;QUILATE;1
3100;VESTUARIO EM GERAL;3199;OUTROS - VESTUARIO EM GERAL;GRAMA;1
3100;VESTUARIO EM GERAL;3199;OUTROS - VESTUARIO EM GERAL;QUILOGRAMA;1000
3100;VESTUARIO EM GERAL;3199;OUTROS - VESTUARIO EM GERAL;TONELADA;100000
3100;VESTUARIO EM GERAL;3199;OUTROS - VESTUARIO EM GERAL;UNIDADE;1
3100;VESTUARIO EM GERAL;3199;OUTROS - VESTUARIO EM GERAL;DUZIA;12
3100;VESTUARIO EM GERAL;3199;OUTROS - VESTUARIO EM GERAL;CENTO;100
3100;VESTUARIO EM GERAL;3199;OUTROS - VESTUARIO EM GERAL;MILHEIRO;1000
3100;VESTUARIO EM GERAL;3199;OUTROS - VESTUARIO EM GERAL;PREENCHIMENTO OPCIONAL;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3201;MIDIA DE CD;CENTIMETRO;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3201;MIDIA DE CD;QUILOGRAMA;1000
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3201;MIDIA DE CD;UNIDADE;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3201;MIDIA DE CD;DUZIA;12
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3201;MIDIA DE CD;CENTO;100
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3201;MIDIA DE CD;MILHEIRO;1000
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3201;MIDIA DE CD;PREENCHIMENTO OPCIONAL;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3202;MIDIA DE DVD;CENTIMETRO;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3202;MIDIA DE DVD;METRO;100
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3202;MIDIA DE DVD;UNIDADE;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3202;MIDIA DE DVD;DUZIA;12
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3202;MIDIA DE DVD;CENTO;100
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3202;MIDIA DE DVD;MILHEIRO;1000
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3202;MIDIA DE DVD;PREENCHIMENTO OPCIONAL;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3203;MIDIA DE VCD;CENTIMETRO;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3203;MIDIA DE VCD;QUILOGRAMA;1000
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3203;MIDIA DE VCD;UNIDADE;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3203;MIDIA DE VCD;PREENCHIMENTO OPCIONAL;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3204;FITA VHS;CENTIMETRO;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3204;FITA VHS;UNIDADE;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3204;FITA VHS;PREENCHIMENTO OPCIONAL;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3205;FITA CASSETE;UNIDADE;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3205;FITA CASSETE;PREENCHIMENTO OPCIONAL;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3206;CHIP DE TELEFONIA MOVEL;MILIMETRO;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3206;CHIP DE TELEFONIA MOVEL;CENTIMETRO;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3206;CHIP DE TELEFONIA MOVEL;METRO;100
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3206;CHIP DE TELEFONIA MOVEL;QUILOMETRO;1000
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3206;CHIP DE TELEFONIA MOVEL;LITRO;1000
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3206;CHIP DE TELEFONIA MOVEL;QUILATE;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3206;CHIP DE TELEFONIA MOVEL;MILIGRAMA;0.001
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3206;CHIP DE TELEFONIA MOVEL;GRAMA;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3206;CHIP DE TELEFONIA MOVEL;QUILOGRAMA;1000
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3206;CHIP DE TELEFONIA MOVEL;TONELADA;100000
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3206;CHIP DE TELEFONIA MOVEL;ARROBA;15000
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3206;CHIP DE TELEFONIA MOVEL;UNIDADES QUANTITATIVAS;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3206;CHIP DE TELEFONIA MOVEL;UNIDADE;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3206;CHIP DE TELEFONIA MOVEL;DUZIA;12
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3206;CHIP DE TELEFONIA MOVEL;CENTO;100
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3206;CHIP DE TELEFONIA MOVEL;MILHEIRO;1000
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3206;CHIP DE TELEFONIA MOVEL;PREENCHIMENTO OPCIONAL;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3207;CHIP MEMORIA REMOVIVEL;CENTIMETRO;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3207;CHIP MEMORIA REMOVIVEL;METRO;100
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3207;CHIP MEMORIA REMOVIVEL;QUILOMETRO;1000
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3207;CHIP MEMORIA REMOVIVEL;UNIDADES QUANTITATIVAS;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3207;CHIP MEMORIA REMOVIVEL;UNIDADE;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3207;CHIP MEMORIA REMOVIVEL;DUZIA;12
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3207;CHIP MEMORIA REMOVIVEL;CENTO;100
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3207;CHIP MEMORIA REMOVIVEL;MILHEIRO;1000
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3207;CHIP MEMORIA REMOVIVEL;PREENCHIMENTO OPCIONAL;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3299;OUTROS SUPRIMENTOS ELETRONICOS E INFORMATICA;MILIMETRO;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3299;OUTROS SUPRIMENTOS ELETRONICOS E INFORMATICA;METRO;100
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3299;OUTROS SUPRIMENTOS ELETRONICOS E INFORMATICA;ARE;1000
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3299;OUTROS SUPRIMENTOS ELETRONICOS E INFORMATICA;METRO CUBICO;3000
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3299;OUTROS SUPRIMENTOS ELETRONICOS E INFORMATICA;LITRO;1000
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3299;OUTROS SUPRIMENTOS ELETRONICOS E INFORMATICA;ESTEREO;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3299;OUTROS SUPRIMENTOS ELETRONICOS E INFORMATICA;QUILATE;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3299;OUTROS SUPRIMENTOS ELETRONICOS E INFORMATICA;QUILOGRAMA;1000
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3299;OUTROS SUPRIMENTOS ELETRONICOS E INFORMATICA;UNIDADE;1
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3299;OUTROS SUPRIMENTOS ELETRONICOS E INFORMATICA;DUZIA;12
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3299;OUTROS SUPRIMENTOS ELETRONICOS E INFORMATICA;CENTO;100
3200;SUPRIMENTOS ELETRONICOS E INFORMATICA;3299;OUTROS SUPRIMENTOS ELETRONICOS E INFORMATICA;PREENCHIMENTO OPCIONAL;1
5100;COCAINA;5101;PAPELOTES DE COCAINA;CENTIMETRO;1
5100;COCAINA;5101;PAPELOTES DE COCAINA;QUILATE;1
5100;COCAINA;5101;PAPELOTES DE COCAINA;MILIGRAMA;0.001
5100;COCAINA;5101;PAPELOTES DE COCAINA;GRAMA;1
5100;COCAINA;5101;PAPELOTES DE COCAINA;UNIDADE;1
5100;COCAINA;5101;PAPELOTES DE COCAINA;DUZIA;12
5100;COCAINA;5101;PAPELOTES DE COCAINA;CENTO;100
5100;COCAINA;5101;PAPELOTES DE COCAINA;MILHEIRO;1000
5100;COCAINA;5101;PAPELOTES DE COCAINA;PREENCHIMENTO OPCIONAL;1
5100;COCAINA;5102;PASTA DE COCAINA;METRO QUADRADO;500
5100;COCAINA;5102;PASTA DE COCAINA;GRAMA;1
5100;COCAINA;5102;PASTA DE COCAINA;QUILOGRAMA;1000
5100;COCAINA;5102;PASTA DE COCAINA;UNIDADE;1
5100;COCAINA;5102;PASTA DE COCAINA;CENTO;100
