MUNICIPIO;VALIDADOR;VALIDADOR_TIPO;CIA_BASE;BAIRRO;TIPO;SETOR;SUBSETOR;COD_SETOR;OBSERVACAO
DIVINOPOLIS;2016-010518604-001;N_REDS;139ª CIA PM;RUA PERNAMBUCO No. 3540, ORION;;PLANALTO;INVALIDO;23.139.2;RUA PERNAMBUCO No. 3540, ORION
DIVINOPOLIS;2016-013813656-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA ALFREDO RACHID No. 171, ORION
DIVINOPOLIS;2016-014404174-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 12
DIVINOPOLIS;2016-014934053-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA PERNAMBUCO No. 3652, ORION
DIVINOPOLIS;2016-014946738-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA ALFREDO RACHID No. 191, ORION 
DIVINOPOLIS;2016-015082456-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 12 
DIVINOPOLIS;2016-015886141-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA PERNAMBUCO No. 3570 - LOJA, ORION
DIVINOPOLIS;2016-016422051-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA PERNAMBUCO No. 3540, ORION
DIVINOPOLIS;2016-017257027-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 11
DIVINOPOLIS;2016-017271375-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA PERNAMBUCO No. 3721, ORION
DIVINOPOLIS;2016-017542422-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA MARIA ZULMIRA No. 403, ORION
DIVINOPOLIS;2016-018038580-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA ALFREDO RACHID No. 190 - fundos, ORION
DIVINOPOLIS;2016-018069251-001;N_REDS;139ª CIA PM;MG 050;;PLANALTO;INVALIDO;23.139.2;RODOVIA MG 050 No. 139 
DIVINOPOLIS;2016-018105470-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA TENENTE MARCIO No. 261, ORION 
DIVINOPOLIS;2016-020003327-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA CEARA No. 2975, ORION
DIVINOPOLIS;2016-020604107-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA LEONIDAS SCHWINDT No. 240, ORION
DIVINOPOLIS;2016-021098549-001;N_REDS;139ª CIA PM;ÁREA RURAL;;PLANALTO;INVALIDO;23.139.2;POVOADO BOA VISTA No. S/N
DIVINOPOLIS;2016-021413901-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 13
DIVINOPOLIS;2016-021994810-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA PERNAMBUCO No. 3684, ORION 
DIVINOPOLIS;2016-022923477-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 24
DIVINOPOLIS;2016-024458020-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA LEONIDAS SCHWINDT No. 291 - CASA, ORION 
DIVINOPOLIS;2016-025837489-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 13 
DIVINOPOLIS;2017-000294314-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 12
DIVINOPOLIS;2017-000973116-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. S/N
DIVINOPOLIS;2017-001511157-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA PERNAMBUCO / RUA ALFREDO RACHID, ORION
DIVINOPOLIS;2017-002416191-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA PERNAMBUCO No. 3751, ORION
DIVINOPOLIS;2017-003177234-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 41 
DIVINOPOLIS;2017-005089159-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA MARTINHA SILVINA TAVARES No. 451, ORION 
DIVINOPOLIS;2017-005366820-001;N_REDS;139ª CIA PM;POVOADO BOA VISTA No. S/N;;PLANALTO;INVALIDO;23.139.2;POVOADO BOA VISTA No. S/N
DIVINOPOLIS;2017-007286109-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 25
DIVINOPOLIS;2017-007442521-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA LEONIDAS SCHWINDT No. 260, ORION
DIVINOPOLIS;2017-009930250-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA PERNAMBUCO No. 3540 - 3544, ORION 
DIVINOPOLIS;2017-011684887-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA PERNAMBUCO No. 3652, ORION
DIVINOPOLIS;2017-012246529-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA SERGIPE No. 3350, ORION
DIVINOPOLIS;2017-013279736-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA SERGIPE No. 3501, ORION
DIVINOPOLIS;2017-015944476-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 41 
DIVINOPOLIS;2017-017976500-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA MARIA ZULMIRA No. 170, ORION
DIVINOPOLIS;2017-019778724-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA PERNAMBUCO No. 3551, ORION
DIVINOPOLIS;2017-019845943-001;N_REDS;139ª CIA PM;ORION;;PLANALTO;INVALIDO;23.139.2;RUA ALFREDO RACHID No. 171, ORION
DIVINOPOLIS;2017-025368343-001;N_REDS;139ª CIA PM;MG 050;;PLANALTO;INVALIDO;23.139.2;RODOVIA MG 050 No. 138
DIVINOPOLIS;2017-034330486-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 10 
DIVINOPOLIS;2017-038737599-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 14 
DIVINOPOLIS;2017-039617179-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 13
DIVINOPOLIS;2017-040183427-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 14 
DIVINOPOLIS;2018-000817507-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 15 
DIVINOPOLIS;2018-001420740-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 8 
DIVINOPOLIS;2018-001602297-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 22 
DIVINOPOLIS;2018-001679635-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 14 
DIVINOPOLIS;2018-002644711-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 18
DIVINOPOLIS;2018-004351775-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 24
DIVINOPOLIS;2018-004973720-001;N_REDS;139ª CIA PM;AV. PARANÁ;;SAO JOSE;INVALIDO;23.139.1;AVENIDA PARANA No. 370 - NR 3370, CENTRO
DIVINOPOLIS;2018-007522295-001;N_REDS;139ª CIA PM;BELO VALE;URBANO;PLANALTO;TIETE;23.139.2;RUA ACACIAS No. 121, belo vale
DIVINOPOLIS;2018-009062716-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 14
DIVINOPOLIS;2018-013357040-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 27 
DIVINOPOLIS;2018-015670657-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 18 
DIVINOPOLIS;2018-020944020-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 12 
DIVINOPOLIS;2018-024090910-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 20
DIVINOPOLIS;2018-024759221-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. S/N - KM49
DIVINOPOLIS;2018-027985490-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 24 - ENTRADA DE TERRA
DIVINOPOLIS;2018-029935221-001;N_RAT;139ª CIA PM;;;PLANALTO;INVALIDO;23.139.2;
DIVINOPOLIS;2018-030076292-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 17 
DIVINOPOLIS;2018-031091006-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 22
DIVINOPOLIS;2018-033556919-001;N_RAT;139ª CIA PM;ÁREA RURAL;;PLANALTO;INVALIDO;23.139.2;POVOADO BOA VISTA No. S/N
DIVINOPOLIS;2018-033871236-001;N_REDS;139ª CIA PM;PLANALTO;URBANO;PLANALTO;TIETE;23.139.2;A DEFINIR XX No. S/N, XX 
DIVINOPOLIS;2018-034747071-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 13 
DIVINOPOLIS;2018-034910769-001;N_RAT;139ª CIA PM;ÁREA RURAL;;PLANALTO;INVALIDO;23.139.2;POVOADO BOA VISTA No. S/N
DIVINOPOLIS;2018-035823715-001;N_RAT;139ª CIA PM;ÁREA RURAL;;PLANALTO;INVALIDO;23.139.2;POVOADO BOA VISTA No. S/N
DIVINOPOLIS;2018-036252196-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. S/N
DIVINOPOLIS;2018-038409984-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 11
DIVINOPOLIS;2018-039899419-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. S/N
DIVINOPOLIS;2018-043056339-001;N_REDS;139ª CIA PM;MG 050;;PLANALTO;INVALIDO;23.139.2;RODOVIA MG 050 No. 7780
DIVINOPOLIS;2018-043336850-001;N_REDS;139ª CIA PM;BR 494;;PLANALTO;INVALIDO;23.139.2;RODOVIA BR 494 No. 18
DIVINOPOLIS;2016-002672812-001;N_REDS;142ª CIA PM;ICARAI;URBANO;NITEROI;ICARAI;23.142.2;POSTO BITELAO
DIVINOPOLIS;2017-005814224-001;N_REDS;142ª CIA PM;NOVA SUIÇA;URBANO;NITEROI;ICARAI;23.142.2;RUA ANTONIO LOPES BAHIA
DIVINOPOLIS;2018-001679635-001;N_RAT;142ª CIA PM;VILA ROMANA;URBANO;NITEROI;MANOEL VALINHOS;23.142.2;LANCHONETE TUDO  DO MILHO BR494
DIVINOPOLIS;2018-002061604-001;N_REDS;142ª CIA PM;SAO LUCAS;URBANO;NITEROI;ICARAI;23.142.2;RUA SAMAMBAIA
DIVINOPOLIS;2018-007356202-001;N_REDS;142ª CIA PM;ICARAI;URBANO;NITEROI;ICARAI;23.142.2;RUA KARINE
DIVINOPOLIS;ALUMINIO;LOGRADOURO_NAO_CAD;142ª CIA PM;NITEROI;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;ANTONIO NETO;LOGRADOURO_NAO_CAD;142ª CIA PM;DANILO PASSOS;URBANO;NITEROI;MANOEL VALINHOS;23.142.2;
DIVINOPOLIS;ARMANDO GONTIJO DA FONSECA;LOGRADOURO_NAO_CAD;142ª CIA PM;GRAJAU;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;BELVEDERE;LOGRADOURO;142ª CIA PM;MANOEL VALINHAS;URBANO;NITEROI;MANOEL VALINHAS;23.142.2;
DIVINOPOLIS;BRASIL;LOGRADOURO_NAO_CAD;142ª CIA PM;ICARAI;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;BRASIL;LOGRADOURO;142ª CIA PM;ICARAI;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;CANDIDES;COMPLEMENTO_END;142ª CIA PM;JARDIM CANDIDES;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;CASSIANO EUSTAQUIO DE OLIVEIRA;LOGRADOURO;142ª CIA PM;LAGOA DOS MANDARINS;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;CECI;LOGRADOURO_NAO_CAD;142ª CIA PM;GRAJAU;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;CLESO ANTONIO DE OLIVEIRA;LOGRADOURO_NAO_CAD;142ª CIA PM;LAGOA DOS MANDARINS;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;CORREGO DA DIVISA;LOGRADOURO;142ª CIA PM;CORREGO DA DIVISA;RURAL;PORTO VELHO;VALE DO SOL;23.142.1;
DIVINOPOLIS;DANILO PASSOS;BAIRRO_NAO_CAD;142ª CIA PM;DANILO PASSOS;URBANO;NITEROI;MANOEL VALINHOS;23.142.2;
DIVINOPOLIS;DANILO PASSOS I;BAIRRO;142ª CIA PM;DANILO PASSOS;URBANO;NITEROI;MANOEL VALINHOS;23.142.2;
DIVINOPOLIS;DANILO PASSOS I;BAIRRO_NAO_CAD;142ª CIA PM;DANILO PASSOS;URBANO;NITEROI;MANOEL VALINHOS;23.142.2;
DIVINOPOLIS;DANILO PASSOS II;BAIRRO;142ª CIA PM;DANILO PASSOS;URBANO;NITEROI;MANOEL VALINHOS;23.142.2;
DIVINOPOLIS;DEL REY;BAIRRO;142ª CIA PM;DEL REY;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;del rey;BAIRRO_NAO_CAD;142ª CIA PM;DEL REY;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;del rey;COMPLEMENTO_END;142ª CIA PM;DEL REY;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;DISTRITO INDUSTRIAL CEL JOVELINO RABELO;BAIRRO;142ª CIA PM;DISTRITO INDUSTRIAL CEL JOVELINO RABELO;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;DISTRITO INDUSTRIAL CEL JOVELINO RABELO;BAIRRO_NAO_CAD;142ª CIA PM;DISTRITO INDUSTRIAL CEL JOVELINO RABELO;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;DOS ESTADOS;LOGRADOURO_NAO_CAD;142ª CIA PM;ICARAI;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;DOUTOR JOSE TOMAZ;BAIRRO;142ª CIA PM;DOUTOR JOSE TOMAZ;URBANO;NITEROI;MANOEL VALINHOS;23.142.2;
DIVINOPOLIS;DURVAL VASCONCELOS;LOGRADOURO;142ª CIA PM;LAGOA DOS MANDARINS;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;ELDORADO;BAIRRO;142ª CIA PM;ELDORADO;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;ELDORADO;BAIRRO_NAO_CAD;142ª CIA PM;ELDORADO;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;ESPIRITO SANTO;BAIRRO;142ª CIA PM;ESPIRITO SANTO;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;FLORAMAR;BAIRRO_NAO_CAD;142ª CIA PM;FLORAMAR;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;FRANCISCO CARVALHO;LOGRADOURO;142ª CIA PM;NITEROI;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;FRANCISCO CARVALHO;LOGRADOURO_NAO_CAD;142ª CIA PM;NITEROI;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;GAFANHOTO;LOGRADOURO;142ª CIA PM;SAO CAETANO;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;GENTIL FILHO;LOGRADOURO;142ª CIA PM;SAO LUCAS;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;GOVERNADOR MAGALHAES PINTO;LOGRADOURO_NAO_CAD;142ª CIA PM;NITEROI;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;GRAJAU;BAIRRO;142ª CIA PM;GRAJAU;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;GRAJAU;BAIRRO_NAO_CAD;142ª CIA PM;GRAJAU;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;GRAJAÚ;BAIRRO_NAO_CAD;142ª CIA PM;GRAJAU;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;HALIM SOUKI;BAIRRO;142ª CIA PM;HALIM SOUKI;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;HALIM SOUKI;BAIRRO_NAO_CAD;142ª CIA PM;HALIM SOUKI;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;ICARAI;BAIRRO;142ª CIA PM;ICARAI;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;ICARAI;BAIRRO_NAO_CAD;142ª CIA PM;ICARAI;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;INTERLAGOS;BAIRRO;142ª CIA PM;INTERLAGOS;URBANO;PORTO VELHO;INTERLAGOS;23.142.1;
DIVINOPOLIS;interlagos;BAIRRO_NAO_CAD;142ª CIA PM;INTERLAGOS;URBANO;PORTO VELHO;INTERLAGOS;23.142.1;
DIVINOPOLIS;ITAGUARA;LOGRADOURO_NAO_CAD;142ª CIA PM;ESPIRITO SANTO;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;ITAI;BAIRRO;142ª CIA PM;ITAI;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;ITAI;BAIRRO_NAO_CAD;142ª CIA PM;ITAI;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;ITAÍ;BAIRRO_NAO_CAD;142ª CIA PM;ITAI;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;JARDIM CANDIDES;BAIRRO_NAO_CAD;142ª CIA PM;JARDIM CANDIDES;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;JARDIM DAS MANSOES;BAIRRO;142ª CIA PM;JARDIM DAS MANSOES;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;JARDIM DOS CANDIDES;BAIRRO;142ª CIA PM;JARDIM CANDIDES;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;JARDIM DOS CANDIDES;BAIRRO_NAO_CAD;142ª CIA PM;JARDIM CANDIDES;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;JARDIM FLORAMAR;BAIRRO;142ª CIA PM;FLORAMAR;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;JOSE CRISTOVAO DA FONSECA;LOGRADOURO;142ª CIA PM;NOVA SUICA;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;KARINE;LOGRADOURO;142ª CIA PM;ICARAI;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;lagoa daos mandarins;BAIRRO_NAO_CAD;142ª CIA PM;LAGOA DOS MANDARINS;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;LEDA;LOGRADOURO_NAO_CAD;142ª CIA PM;ICARAI;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;LEDA;LOGRADOURO;142ª CIA PM;ICARAI;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;LIGACAO GRAJAU;LOGRADOURO;142ª CIA PM;GRAJAU;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;MANGABEIRAS;BAIRRO;142ª CIA PM;MANGABEIRAS;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;mangabeiras;BAIRRO_NAO_CAD;142ª CIA PM;MANGABEIRAS;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;MANOEL VALINHAS;BAIRRO;142ª CIA PM;MANOEL VALINHOS;URBANO;NITEROI;MANOEL VALINHOS;23.142.2;
DIVINOPOLIS;manoel valinhas;BAIRRO_NAO_CAD;142ª CIA PM;MANOEL VALINHOS;URBANO;NITEROI;MANOEL VALINHOS;23.142.2;
DIVINOPOLIS;MANOEL VALINHAS II;BAIRRO;142ª CIA PM;MANOEL VALINHOS;URBANO;NITEROI;MANOEL VALINHOS;23.142.2;
DIVINOPOLIS;MANOEL VALINHOS;BAIRRO_NAO_CAD;142ª CIA PM;MANOEL VALINHOS;URBANO;NITEROI;MANOEL VALINHOS;23.142.2;
DIVINOPOLIS;MARECHAL HERNESTO;LOGRADOURO_NAO_CAD;142ª CIA PM;SAO GERALDO;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;MARIA HELENA;BAIRRO;142ª CIA PM;MARIA HELENA;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;MONTE LIBANO;LOGRADOURO_NAO_CAD;142ª CIA PM;SAO LUIZ;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;NITEROI;BAIRRO;142ª CIA PM;NITEROI;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;niteroi;BAIRRO_NAO_CAD;142ª CIA PM;NITEROI;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;NOVA SUIÇA;BAIRRO;142ª CIA PM;NOVA SUIÇA;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;nova suiça;BAIRRO_NAO_CAD;142ª CIA PM;NOVA SUIÇA;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;PADRE RAUL SILVA;LOGRADOURO_NAO_CAD;142ª CIA PM;DANILO PASSOS;URBANO;NITEROI;MANOEL VALINHOS;23.142.2;
DIVINOPOLIS;PIO XII;LOGRADOURO;142ª CIA PM;VILA ROMANA;URBANO;NITEROI;MANOEL VALINHOS;23.142.2;
DIVINOPOLIS;PRIMAVERA;BAIRRO;142ª CIA PM;PRIMAVERA;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;prolongamento icarai;BAIRRO_NAO_CAD;142ª CIA PM;ICARAI;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;PRÓXIMO AO MOTEL SCALA;LOGRADOURO_NAO_CAD;142ª CIA PM;VILA RICA;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;SANTOS DUMONT;BAIRRO;142ª CIA PM;SANTOS DUMONT;URBANO;PORTO VELHO;AEROPORTO;23.142.1;
DIVINOPOLIS;SANTOS DUMONT;BAIRRO_NAO_CAD;142ª CIA PM;SANTOS DUMONT;URBANO;PORTO VELHO;AEROPORTO;23.142.1;
DIVINOPOLIS;SANTOS DUMONT;LOGRADOURO;142ª CIA PM;MANOEL VALINHAS;URBANO;NITEROI;MANOEL VALINHOS;23.142.2;
DIVINOPOLIS;SAO CAETANO;BAIRRO;142ª CIA PM;SAO CAETANO;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;SAO CAETANO;BAIRRO_NAO_CAD;142ª CIA PM;SAO CAETANO;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;SAO GERALDO;BAIRRO;142ª CIA PM;SAO GERALDO;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;SAO JOAO DE DEUS;BAIRRO;142ª CIA PM;SAO JOAO DE DEUS;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;SAO JOAO DE DEUS;BAIRRO_NAO_CAD;142ª CIA PM;SAO JOAO DE DEUS;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;SAO joão de deus;BAIRRO_NAO_CAD;142ª CIA PM;SAO JOAO DE DEUS;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;SAO JOSE DOS SALGADOS;BAIRRO;142ª CIA PM;SAO JOSE DOS SALGADOS;RURAL;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;SAO JOSE DOS SALGADOS;BAIRRO_NAO_CAD;142ª CIA PM;SAO JOSE DOS SALGADOS;RURAL;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;SAO LUCAS;BAIRRO;142ª CIA PM;SAO LUCAS;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;SAO LUIS;BAIRRO_NAO_CAD;142ª CIA PM;SAO LUIZ;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;SAO LUIZ;BAIRRO;142ª CIA PM;SAO LUIZ;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;SAO LUIZ;BAIRRO_NAO_CAD;142ª CIA PM;SAO LUIZ;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;SAO SIMAO;BAIRRO;142ª CIA PM;SAO SIMAO;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;SAVASSI;BAIRRO;142ª CIA PM;SAVASSI;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;savassi;BAIRRO_NAO_CAD;142ª CIA PM;SAVASSI;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;TOPAZIO;LOGRADOURO_NAO_CAD;142ª CIA PM;NITEROI;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;UNIVERSITARIO;BAIRRO;142ª CIA PM;UNIVERSITARIO;URBANO;NITEROI;MANOEL VALINHOS;23.142.2;
DIVINOPOLIS;universitario;BAIRRO_NAO_CAD;142ª CIA PM;UNIVERSITARIO;URBANO;NITEROI;MANOEL VALINHOS;23.142.2;
DIVINOPOLIS;USINA DO GAFANHOTO;BAIRRO;142ª CIA PM;GAFANHOTO;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;VERA CRUZ;LOGRADOURO_NAO_CAD;142ª CIA PM;ICARAI;URBANO;NITEROI;ICARAI;23.142.2;
